-27.4677	153.035206	2016-11-22 08:04:35	MOVING
-27.467673	153.035229	2016-11-22 08:04:36	MOVING
-27.467662	153.035239	2016-11-22 08:04:37	MOVING
-27.467648	153.035243	2016-11-22 08:04:38	MOVING
-27.467639	153.035248	2016-11-22 08:04:39	MOVING
-27.467626	153.03525	2016-11-22 08:04:40	MOVING
-27.467612	153.035253	2016-11-22 08:04:41	MOVING
-27.467604	153.035248	2016-11-22 08:04:42	MOVING
-27.467589	153.035247	2016-11-22 08:04:43	MOVING
-27.467573	153.035245	2016-11-22 08:04:44	MOVING
-27.467564	153.03525	2016-11-22 08:04:45	MOVING
-27.467549	153.035254	2016-11-22 08:04:46	MOVING
-27.467534	153.035256	2016-11-22 08:04:47	MOVING
-27.467516	153.035257	2016-11-22 08:04:48	MOVING
-27.467498	153.035255	2016-11-22 08:04:49	MOVING
-27.467483	153.035258	2016-11-22 08:04:50	MOVING
-27.467468	153.035265	2016-11-22 08:04:51	MOVING
-27.467453	153.035262	2016-11-22 08:04:52	MOVING
-27.467437	153.035263	2016-11-22 08:04:53	MOVING
-27.467427	153.035262	2016-11-22 08:04:54	MOVING
-27.467414	153.035258	2016-11-22 08:04:55	MOVING
-27.467404	153.035259	2016-11-22 08:04:56	MOVING
-27.467396	153.035268	2016-11-22 08:04:57	MOVING
-27.467385	153.035269	2016-11-22 08:04:58	MOVING
-27.46737	153.035264	2016-11-22 08:04:59	MOVING
-27.467358	153.035264	2016-11-22 08:05:00	MOVING
-27.46735	153.035264	2016-11-22 08:05:01	MOVING
-27.467345	153.035267	2016-11-22 08:05:02	MOVING
-27.467331	153.035274	2016-11-22 08:05:03	MOVING
-27.467323	153.035274	2016-11-22 08:05:04	MOVING
-27.467304	153.035291	2016-11-22 08:05:05	MOVING
-27.46729	153.035273	2016-11-22 08:05:06	MOVING
-27.467278	153.035272	2016-11-22 08:05:07	MOVING
-27.467262	153.035267	2016-11-22 08:05:08	MOVING
-27.467249	153.035263	2016-11-22 08:05:09	MOVING
-27.467236	153.035261	2016-11-22 08:05:10	MOVING
-27.467216	153.035271	2016-11-22 08:05:11	MOVING
-27.467199	153.035274	2016-11-22 08:05:12	MOVING
-27.467189	153.035278	2016-11-22 08:05:13	MOVING
-27.467178	153.035286	2016-11-22 08:05:14	MOVING
-27.467163	153.035293	2016-11-22 08:05:15	MOVING
-27.467149	153.035278	2016-11-22 08:05:16	MOVING
-27.467145	153.035274	2016-11-22 08:05:17	MOVING
-27.467127	153.035279	2016-11-22 08:05:18	MOVING
-27.467104	153.03527	2016-11-22 08:05:19	MOVING
-27.467098	153.035254	2016-11-22 08:05:20	MOVING
-27.467089	153.035243	2016-11-22 08:05:21	MOVING
-27.467085	153.035239	2016-11-22 08:05:22	MOVING
-27.467075	153.035211	2016-11-22 08:05:23	MOVING
-27.467069	153.035195	2016-11-22 08:05:24	MOVING
-27.467064	153.035174	2016-11-22 08:05:25	MOVING
-27.467072	153.035172	2016-11-22 08:05:26	MOVING
-27.467071	153.03516	2016-11-22 08:05:27	MOVING
-27.467071	153.035153	2016-11-22 08:05:28	MOVING
-27.46707	153.035139	2016-11-22 08:05:29	MOVING
-27.467079	153.035125	2016-11-22 08:05:30	MOVING
-27.467089	153.035118	2016-11-22 08:05:31	MOVING
-27.467095	153.035108	2016-11-22 08:05:32	MOVING
-27.467078	153.035091	2016-11-22 08:05:33	MOVING
-27.467073	153.035078	2016-11-22 08:05:34	MOVING
-27.467084	153.03507	2016-11-22 08:05:35	MOVING
-27.467105	153.035061	2016-11-22 08:05:36	MOVING
-27.467113	153.035048	2016-11-22 08:05:37	MOVING
-27.467116	153.035033	2016-11-22 08:05:38	MOVING
-27.467111	153.03502	2016-11-22 08:05:39	MOVING
-27.467117	153.035004	2016-11-22 08:05:40	MOVING
-27.467112	153.034985	2016-11-22 08:05:41	MOVING
-27.467097	153.034964	2016-11-22 08:05:42	MOVING
-27.467085	153.034951	2016-11-22 08:05:43	MOVING
-27.467077	153.034937	2016-11-22 08:05:44	MOVING
-27.46708	153.034935	2016-11-22 08:05:45	MOVING
-27.467084	153.03492	2016-11-22 08:05:46	MOVING
-27.467087	153.034903	2016-11-22 08:05:47	MOVING
-27.467088	153.034888	2016-11-22 08:05:48	MOVING
-27.467086	153.034874	2016-11-22 08:05:49	MOVING
-27.467082	153.03486	2016-11-22 08:05:50	MOVING
-27.467082	153.034848	2016-11-22 08:05:51	MOVING
-27.467086	153.03483	2016-11-22 08:05:52	MOVING
-27.46709	153.034818	2016-11-22 08:05:53	MOVING
-27.467099	153.034804	2016-11-22 08:05:54	MOVING
-27.467098	153.034789	2016-11-22 08:05:55	MOVING
-27.467099	153.034773	2016-11-22 08:05:56	MOVING
-27.467089	153.034765	2016-11-22 08:05:57	MOVING
-27.467085	153.034748	2016-11-22 08:05:58	MOVING
-27.467088	153.034732	2016-11-22 08:05:59	MOVING
-27.467083	153.034708	2016-11-22 08:06:00	MOVING
-27.467081	153.034691	2016-11-22 08:06:01	MOVING
-27.467095	153.034681	2016-11-22 08:06:02	MOVING
-27.467083	153.03466	2016-11-22 08:06:03	MOVING
-27.467083	153.034642	2016-11-22 08:06:04	MOVING
-27.467077	153.034624	2016-11-22 08:06:05	MOVING
-27.467075	153.034606	2016-11-22 08:06:06	MOVING
-27.467074	153.034593	2016-11-22 08:06:07	MOVING
-27.467079	153.034575	2016-11-22 08:06:08	MOVING
-27.46708	153.034559	2016-11-22 08:06:09	MOVING
-27.467083	153.034546	2016-11-22 08:06:10	MOVING
-27.467078	153.034536	2016-11-22 08:06:11	MOVING
-27.46708	153.034522	2016-11-22 08:06:12	MOVING
-27.467072	153.034501	2016-11-22 08:06:13	MOVING
-27.467071	153.03449	2016-11-22 08:06:14	MOVING
-27.467037	153.034478	2016-11-22 08:06:16	MOVING
-27.467018	153.034475	2016-11-22 08:06:17	MOVING
-27.467007	153.034463	2016-11-22 08:06:18	MOVING
-27.466966	153.034423	2016-11-22 08:06:21	MOVING
-27.466965	153.034422	2016-11-22 08:06:22	MOVING
-27.466951	153.034416	2016-11-22 08:06:23	MOVING
-27.46695	153.03441	2016-11-22 08:06:24	MOVING
-27.466943	153.034411	2016-11-22 08:06:25	MOVING
-27.46693	153.034412	2016-11-22 08:06:26	MOVING
-27.466918	153.034407	2016-11-22 08:06:27	MOVING
-27.4669	153.0344	2016-11-22 08:06:28	MOVING
-27.466882	153.034398	2016-11-22 08:06:29	MOVING
-27.466867	153.034394	2016-11-22 08:06:30	MOVING
-27.466854	153.034393	2016-11-22 08:06:31	MOVING
-27.466835	153.034401	2016-11-22 08:06:32	MOVING
-27.466823	153.034398	2016-11-22 08:06:33	MOVING
-27.466809	153.034402	2016-11-22 08:06:34	MOVING
-27.466798	153.034401	2016-11-22 08:06:35	MOVING
-27.46679	153.034398	2016-11-22 08:06:36	MOVING
-27.466784	153.034394	2016-11-22 08:06:37	MOVING
-27.46677	153.034392	2016-11-22 08:06:38	MOVING
-27.466753	153.034392	2016-11-22 08:06:39	MOVING
-27.466741	153.034387	2016-11-22 08:06:40	MOVING
-27.466727	153.034386	2016-11-22 08:06:41	MOVING
-27.466712	153.034386	2016-11-22 08:06:42	MOVING
-27.466694	153.034381	2016-11-22 08:06:43	MOVING
-27.466678	153.034382	2016-11-22 08:06:44	MOVING
-27.466665	153.034385	2016-11-22 08:06:45	MOVING
-27.466654	153.034387	2016-11-22 08:06:46	MOVING
-27.466648	153.034383	2016-11-22 08:06:47	MOVING
-27.466632	153.034387	2016-11-22 08:06:48	MOVING
-27.466617	153.034395	2016-11-22 08:06:49	MOVING
-27.466609	153.034398	2016-11-22 08:06:50	MOVING
-27.466586	153.034402	2016-11-22 08:06:51	MOVING
-27.466572	153.034403	2016-11-22 08:06:52	MOVING
-27.466557	153.034407	2016-11-22 08:06:53	MOVING
-27.466544	153.034407	2016-11-22 08:06:54	MOVING
-27.466527	153.034416	2016-11-22 08:06:55	MOVING
-27.46652	153.034414	2016-11-22 08:06:56	MOVING
-27.466511	153.034408	2016-11-22 08:06:57	MOVING
-27.4665	153.034409	2016-11-22 08:06:58	MOVING
-27.466489	153.034409	2016-11-22 08:06:59	MOVING
-27.466476	153.034415	2016-11-22 08:07:00	MOVING
-27.466464	153.034416	2016-11-22 08:07:01	MOVING
-27.466452	153.034414	2016-11-22 08:07:02	MOVING
-27.466438	153.034413	2016-11-22 08:07:03	MOVING
-27.466429	153.034418	2016-11-22 08:07:04	MOVING
-27.466424	153.03441	2016-11-22 08:07:05	MOVING
-27.466415	153.034405	2016-11-22 08:07:06	MOVING
-27.466406	153.034403	2016-11-22 08:07:07	MOVING
-27.466401	153.034394	2016-11-22 08:07:08	MOVING
-27.466398	153.034385	2016-11-22 08:07:09	MOVING
-27.466395	153.034377	2016-11-22 08:07:10	MOVING
-27.466384	153.034376	2016-11-22 08:07:11	MOVING
-27.466374	153.034373	2016-11-22 08:07:12	MOVING
-27.466354	153.034368	2016-11-22 08:07:13	MOVING
-27.466345	153.03437	2016-11-22 08:07:14	MOVING
-27.466336	153.034363	2016-11-22 08:07:15	MOVING
-27.466314	153.034359	2016-11-22 08:07:16	MOVING
-27.466302	153.034358	2016-11-22 08:07:17	MOVING
-27.466292	153.034352	2016-11-22 08:07:18	MOVING
-27.466287	153.034345	2016-11-22 08:07:19	MOVING
-27.466281	153.034333	2016-11-22 08:07:20	MOVING
-27.466265	153.034328	2016-11-22 08:07:21	MOVING
-27.466249	153.034321	2016-11-22 08:07:22	MOVING
-27.466238	153.034309	2016-11-22 08:07:23	MOVING
-27.466232	153.034305	2016-11-22 08:07:24	MOVING
-27.466227	153.034301	2016-11-22 08:07:25	MOVING
-27.466219	153.034297	2016-11-22 08:07:26	MOVING
