-27.468218	153.029896	2016-11-29 17:07:18	MOVING
-27.468218	153.029906	2016-11-29 17:07:19	MOVING
-27.468212	153.029908	2016-11-29 17:07:20	MOVING
-27.468204	153.029907	2016-11-29 17:07:21	MOVING
-27.468206	153.029899	2016-11-29 17:07:22	MOVING
-27.468202	153.029903	2016-11-29 17:07:23	MOVING
-27.468171	153.029909	2016-11-29 17:07:24	MOVING
-27.468169	153.029907	2016-11-29 17:07:25	MOVING
-27.468167	153.029909	2016-11-29 17:07:26	MOVING
-27.468132	153.02991	2016-11-29 17:07:27	MOVING
-27.468109	153.029922	2016-11-29 17:07:28	MOVING
-27.468084	153.029933	2016-11-29 17:07:29	MOVING
-27.468061	153.029935	2016-11-29 17:07:30	MOVING
-27.468033	153.029932	2016-11-29 17:07:31	MOVING
-27.468052	153.029972	2016-11-29 17:07:32	MOVING
-27.468085	153.030039	2016-11-29 17:07:33	MOVING
-27.468105	153.030071	2016-11-29 17:07:34	MOVING
-27.468126	153.030106	2016-11-29 17:07:35	MOVING
-27.468169	153.03015	2016-11-29 17:07:36	MOVING
-27.468205	153.030187	2016-11-29 17:07:37	MOVING
-27.468203	153.03021	2016-11-29 17:07:38	MOVING
-27.468204	153.03025	2016-11-29 17:07:39	MOVING
-27.468202	153.03027	2016-11-29 17:07:40	MOVING
-27.468204	153.030297	2016-11-29 17:07:41	MOVING
-27.468203	153.030329	2016-11-29 17:07:42	MOVING
-27.468188	153.030331	2016-11-29 17:07:43	MOVING
-27.468187	153.030328	2016-11-29 17:07:44	MOVING
-27.468182	153.030345	2016-11-29 17:07:45	MOVING
-27.468181	153.030356	2016-11-29 17:07:46	MOVING
-27.468187	153.030372	2016-11-29 17:07:47	MOVING
-27.468197	153.030382	2016-11-29 17:07:48	MOVING
-27.468201	153.030384	2016-11-29 17:07:49	MOVING
-27.468209	153.030389	2016-11-29 17:07:50	MOVING
-27.468224	153.030406	2016-11-29 17:07:51	MOVING
-27.468229	153.030414	2016-11-29 17:07:52	MOVING
-27.468233	153.030432	2016-11-29 17:07:53	MOVING
-27.468229	153.030459	2016-11-29 17:07:54	MOVING
-27.468223	153.030482	2016-11-29 17:07:55	MOVING
-27.468226	153.030521	2016-11-29 17:07:56	MOVING
-27.468229	153.030542	2016-11-29 17:07:57	MOVING
-27.468226	153.030578	2016-11-29 17:07:58	MOVING
-27.468219	153.030618	2016-11-29 17:07:59	MOVING
-27.468211	153.030649	2016-11-29 17:08:00	MOVING
-27.46822	153.030687	2016-11-29 17:08:01	MOVING
-27.468223	153.030719	2016-11-29 17:08:02	MOVING
-27.468226	153.030735	2016-11-29 17:08:03	MOVING
-27.468245	153.030737	2016-11-29 17:08:04	MOVING
-27.468266	153.030757	2016-11-29 17:08:05	MOVING
-27.468282	153.030751	2016-11-29 17:08:06	MOVING
-27.468296	153.030752	2016-11-29 17:08:07	MOVING
-27.468312	153.030747	2016-11-29 17:08:08	MOVING
-27.468328	153.03076	2016-11-29 17:08:09	MOVING
-27.468343	153.030764	2016-11-29 17:08:10	MOVING
-27.468363	153.030756	2016-11-29 17:08:11	MOVING
-27.468377	153.030748	2016-11-29 17:08:12	MOVING
-27.468391	153.030744	2016-11-29 17:08:13	MOVING
-27.468406	153.03073	2016-11-29 17:08:14	MOVING
-27.468424	153.030719	2016-11-29 17:08:15	MOVING
-27.468451	153.030714	2016-11-29 17:08:16	MOVING
-27.468473	153.030697	2016-11-29 17:08:17	MOVING
-27.46849	153.030676	2016-11-29 17:08:18	MOVING
-27.468768	153.030739	2016-11-29 17:08:32	MOVING
-27.468764	153.030697	2016-11-29 17:08:33	MOVING
-27.468733	153.030678	2016-11-29 17:08:34	MOVING
-27.468744	153.030706	2016-11-29 17:08:35	MOVING
-27.468741	153.030681	2016-11-29 17:08:36	MOVING
-27.468744	153.030698	2016-11-29 17:08:37	MOVING
-27.468751	153.030713	2016-11-29 17:08:38	MOVING
-27.468765	153.030703	2016-11-29 17:08:39	MOVING
-27.468766	153.030674	2016-11-29 17:08:40	MOVING
-27.468779	153.030671	2016-11-29 17:08:41	MOVING
-27.468787	153.030661	2016-11-29 17:08:42	MOVING
-27.468799	153.030677	2016-11-29 17:08:43	MOVING
-27.468804	153.030672	2016-11-29 17:08:44	MOVING
-27.468811	153.030679	2016-11-29 17:08:45	MOVING
-27.468817	153.030675	2016-11-29 17:08:46	MOVING
-27.468819	153.030672	2016-11-29 17:08:47	MOVING
-27.468819	153.030681	2016-11-29 17:08:48	MOVING
-27.468813	153.030683	2016-11-29 17:08:49	MOVING
-27.468808	153.030681	2016-11-29 17:08:50	MOVING
-27.468803	153.030692	2016-11-29 17:08:51	MOVING
-27.468796	153.030694	2016-11-29 17:08:52	MOVING
-27.468791	153.030696	2016-11-29 17:08:53	MOVING
-27.468786	153.030696	2016-11-29 17:08:54	MOVING
-27.468776	153.0307	2016-11-29 17:08:55	MOVING
-27.468774	153.030706	2016-11-29 17:08:56	MOVING
-27.468762	153.03071	2016-11-29 17:08:57	MOVING
-27.46875	153.030715	2016-11-29 17:08:58	MOVING
-27.468756	153.030717	2016-11-29 17:08:59	MOVING
-27.468749	153.030721	2016-11-29 17:09:00	MOVING
-27.468739	153.030714	2016-11-29 17:09:01	MOVING
-27.468736	153.030715	2016-11-29 17:09:02	MOVING
-27.468725	153.030738	2016-11-29 17:09:03	MOVING
-27.468726	153.030723	2016-11-29 17:09:04	MOVING
-27.46871	153.030736	2016-11-29 17:09:05	MOVING
-27.468698	153.030739	2016-11-29 17:09:06	MOVING
-27.468697	153.030752	2016-11-29 17:09:07	MOVING
-27.46871	153.030761	2016-11-29 17:09:08	MOVING
-27.468702	153.030756	2016-11-29 17:09:09	MOVING
-27.468699	153.030754	2016-11-29 17:09:10	MOVING
-27.468692	153.030755	2016-11-29 17:09:11	MOVING
-27.468687	153.030756	2016-11-29 17:09:12	MOVING
-27.468681	153.030757	2016-11-29 17:09:13	MOVING
-27.46868	153.030759	2016-11-29 17:09:14	MOVING
-27.468684	153.03076	2016-11-29 17:09:15	MOVING
-27.46868	153.030759	2016-11-29 17:09:16	MOVING
-27.468687	153.030759	2016-11-29 17:09:17	MOVING
-27.46868	153.030761	2016-11-29 17:09:18	MOVING
-27.468675	153.030767	2016-11-29 17:09:19	MOVING
-27.468672	153.030772	2016-11-29 17:09:20	MOVING
-27.468669	153.030776	2016-11-29 17:09:21	MOVING
-27.468667	153.030777	2016-11-29 17:09:22	MOVING
-27.468666	153.030776	2016-11-29 17:09:23	MOVING
-27.468667	153.030779	2016-11-29 17:09:24	MOVING
-27.468664	153.030773	2016-11-29 17:09:25	MOVING
-27.468662	153.030773	2016-11-29 17:09:26	MOVING
-27.46865	153.030772	2016-11-29 17:09:27	MOVING
-27.468643	153.03077	2016-11-29 17:09:28	MOVING
-27.468638	153.030786	2016-11-29 17:09:29	MOVING
-27.468635	153.030788	2016-11-29 17:09:30	MOVING
-27.46863	153.030795	2016-11-29 17:09:31	MOVING
-27.468629	153.030807	2016-11-29 17:09:32	MOVING
-27.468629	153.030805	2016-11-29 17:09:33	MOVING
-27.46863	153.030813	2016-11-29 17:09:34	MOVING
-27.468632	153.030806	2016-11-29 17:09:35	MOVING
-27.46864	153.030813	2016-11-29 17:09:36	STOPPED
-27.46864	153.030818	2016-11-29 17:09:37	STOPPED
-27.468642	153.030822	2016-11-29 17:09:38	STOPPED
-27.468641	153.030822	2016-11-29 17:09:39	STOPPED
